episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,Plot,Original_airDT,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_primary,genre_secondary,gener_third
tt2552854,tt0437745,6,12,tvEpisode,Butchered in Burbank,Butchered in Burbank,0,2012,,12,"Action,Animation,Comedy",7.3,80,"
 How we would bring Monopoly to the silver screen; Dracula hosts a dinner party; The Little Mermaid travels up the Hudson River to New York.",12/9/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1515140,tt0437745,4,19,tvEpisode,Especially the Animal Keith Crofford,Especially the Animal Keith Crofford,0,2009,,11,"Action,Animation,Comedy",7.7,77,"
 The creators imagine the origin of the Wuzzles. Learn what Cloverfield's real intention was.",9/20/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1568576,tt0437745,4,20,tvEpisode,Dear Consumer (Robot Chicken's Full-Assed Christmas Special),Dear Consumer (Robot Chicken's Full-Assed Christmas Special),0,2009,,11,"Action,Animation,Comedy",7.5,60,"
 Thor celebrates Christmas in Asgard, Santa adds Walter PPK to the bad boy list and the creators take a skewed look at The Gift of the Magi. Plus who needs Rudolph when Santa has Comet?",12/6/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5608318,tt0437745,8,15,tvEpisode,Hopefully Salt,Hopefully Salt,0,2016,,11,"Action,Animation,Comedy",7.3,47,"
 The creators of Robot Chicken explain why Superman wishes he'd locked the front door of the Fortress of Solitude. The Robot Chicken Nerd dies or has sex or neither? You are probably smarter than a fifth grader. The Teenage Mutant Ninja Turtles get surplus military hardware.",4/10/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5608320,tt0437745,8,16,tvEpisode,Yogurt in a Bag,Yogurt in a Bag,0,2016,,11,"Action,Animation,Comedy",7.2,42,"
 From the minds of the writers, we watch as Liam Neeson finds his seat in the movies has been...taken. A veterinarian explains how 101 dalmatians reproduce. Monster High steals the Crypt Keeper's schtick.",4/17/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5608322,tt0437745,8,18,tvEpisode,Food,Food,0,2016,,11,"Action,Animation,Comedy",7.4,45,"
 The mic has been dropped by those hardcore Robot Chicken writers...but Walter White Jr. picks it up. The Exo-Squad's suits are ready for job #1, but not job #2. Remy makes a new kind of ratatouille.",5/1/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5608324,tt0437745,8,17,tvEpisode,Secret of the Flushed Footlong,Secret of the Flushed Footlong,0,2016,,11,"Action,Animation,Comedy",7.3,43,"
 The RC writers uncover the outtakes from Seth Green's classic Burger King commerical. Krang lies on his online dating profile. Andy's latest toy doesn't fit in with the Toy Story gang. Huey Lewis' lost ""Back to the Future"" hit song.",4/24/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5660164,tt0437745,8,20,tvEpisode,The Angelic Sounds of Mike Giggling,The Angelic Sounds of Mike Giggling,0,2016,,11,"Action,Animation,Comedy",7.2,40,"
 Another zany episode dripping with grey matter from the Robot Chicken writer's room, where anything can and will happen! Lois Lane is dead, but was it...super murder? Batman asks if Superman can bleed, but maybe he could care less. You vote on the season 8 finale spectacular!",5/15/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7801868,tt0437745,9,6,tvEpisode,Strummy Strummy Sad Sad,Strummy Strummy Sad Sad,0,2018,,11,"Action,Animation,Comedy",7.2,42,"
 Robot Chicken joins the dinosaur revolution as Fred Flintstone runs for his life! Sebastian has union trouble with his orchestra. The MCU holds an intervention for Jessica Jones.",1/28/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7801866,tt0437745,9,5,tvEpisode,Mr. Mozzarellas Hamburger Skateboard Depot,Mr. Mozzarellas Hamburger Skateboard Depot,0,2018,,,"Action,Animation,Comedy",7,38,"
 The team discover the emotions of adulthood in Inside Out 2; the pig from Black Mirror tells all to Howard Stern; the Nerd forces his way through Star Wars: The Force Awakens.",1/21/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5660166,tt0437745,8,19,tvEpisode,Not Enough Women,Not Enough Women,0,2016,,11,"Action,Animation,Comedy",6.8,40,"
 The writers of Robot Chicken imagine what would happen if Darth Vader learned to say ""I'm Sorry."" Bugs Bunny takes his cross-dressing to the next level. The Terminator changes the future a bit too much. Edna Mode gets an incredible new job.",5/8/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2676804,tt0437745,6,20,tvEpisode,Immortal,Immortal,0,2013,,11,"Action,Animation,Comedy",7.5,54,"
 We get a look inside the Oompa Loompa writer's room; Jesus returns to his home in Heaven.",2/17/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2676802,tt0437745,6,19,tvEpisode,Choked on a Bottle Cap,Choked on a Bottle Cap,0,2013,,12,"Action,Animation,Comedy",7,58,"
 The writers have the Humping Robot attack the U.S. Navy in Battlehump; We show what an intervention would look like for M.A.D. Cat; Our minds imagine how The Thundercats learn about estrus.",2/10/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2674382,tt0437745,6,18,tvEpisode,Robot Fight Accident,Robot Fight Accident,0,2013,,12,"Action,Animation,Comedy",7.1,59,"
 The Robot Chicken Nerd tackles the role of Little Red Riding Hood; We show you The Avengers in their new Broadway show; The Robot Chicken writers give their version of the next Aliens film.",2/3/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2441756,tt0437745,6,9,tvEpisode,Hemlock Gin and Juice,Hemlock Gin and Juice,0,2012,,12,"Action,Animation,Comedy",7.6,70,"
 This is how we imagine Dora the Explorer's Quinceanera going; You'll see why the Angry Birds got so angry; The writers bring Thomas the Tank Engine to an explosive end.",11/11/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7801856,tt0437745,9,4,tvEpisode,Things Look Bad for the Streepster,Things Look Bad for the Streepster,0,2018,,11,"Action,Animation,Comedy",6.8,40,"
 Daniel Tiger is taught the toughest lesson of all, thanks to Robot Chicken! A Nerd looks behind the curtain at Nick's Arcade and hates it. Jabberjaw goes on a much-needed vacation... to Amity Island.",1/14/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt3189038,tt0437745,6,21,tvEpisode,Born Again Virgin Christmas Special,Born Again Virgin Christmas Special,0,2013,,12,"Action,Animation,Comedy",7.5,48,"
 Robot Chicken takes down Christmas once again! Our writers reveal the origins of the Heat Miser and Cold Miser. Witness Ebenezer Scrooge learn the true TRUE meaning of Christmas. Learn the perils of getting a job at the North Pole. Discover how Santa Claus ruined World War One's greatest day!",12/16/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7799256,tt0437745,9,3,tvEpisode,Scoot to the Gute,Scoot to the Gute,0,2018,,11,"Action,Animation,Comedy",7.6,51,"
 The Robot Chicken crew wonders if Doc McStuffins can handle it in the emergency room. Investors are less than thrilled with Westworld's first generation of hosts. The Scooby gang tell each other how they really feel, with dangerous results.",1/7/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1121651,tt0437745,3,9,tvEpisode,Celebutard Mountain,Celebutard Mountain,0,2007,,30,"Action,Animation,Comedy",7.3,82,"
 Our PS3 Contest winner gets what's coming to him.",10/7/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1106606,tt0437745,3,6,tvEpisode,Endless Breadsticks,Endless Breadsticks,0,2007,,11,"Action,Animation,Comedy",6.7,90,"
 Another Black Man in a Fat Suit movie.",9/16/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1121652,tt0437745,3,8,tvEpisode,"More Blood, More Chocolate","More Blood, More Chocolate",0,2007,,11,"Action,Animation,Comedy",7.4,90,"
 An alien invasion isn't quite what it seems.",9/30/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1102976,tt0437745,3,5,tvEpisode,Shoe,Shoe,0,2007,,11,"Action,Animation,Comedy",7.4,83,"
 Ted Kennedy and Jenna Jameson battle celebrities in politics and porn!",9/9/2007,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5519368,tt0437745,8,14,tvEpisode,Joel Hurwitz Returns,Joel Hurwitz Returns,0,2016,,11,"Action,Animation,Comedy",7.4,53,"
 The Robot Chicken crew discovers that Daredevil wasn't the only one to lose his senses in a terrible accident. Hogwarts doesn't teach birth control. Solid Snake gives away his position in the bathroom. The Micronauts get the greatest, or worst, public transportation system.",4/3/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5519366,tt0437745,8,13,tvEpisode,Triple Hot Dog Sandwich on Wheat,Triple Hot Dog Sandwich on Wheat,0,2016,,11,"Action,Animation,Comedy",7.3,50,"
 The Property Brothers try to satisfy Lex Luthor's need for real estate. Is being a My Little Pony just a phase? The US Army finds a use for Inspector Gadget. Robot Chicken re-tells the story of Goldilocks and the Three Bears.",3/27/2016,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2579914,tt0437745,6,16,tvEpisode,Eaten by Cats,Eaten by Cats,0,2013,,12,"Action,Animation,Comedy",7.1,57,"
 We show you what The Teletubies would be like as the next generation of Power Rangers; Doc Brown just can't get his time machine right; Parappa the Rapper teams with 50 Cent in our crazy world",1/20/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2579908,tt0437745,6,15,tvEpisode,Caffeine-Induced Aneurysm,Caffeine-Induced Aneurysm,0,2013,,12,"Action,Animation,Comedy",7.2,61,"
 Robot Chicken brings you the facts about what really happened to the helicopter from Airwolf; We show you how we see iCarly's final episode going; Our rendition of the song Dr. Noonian Soong rapped after creating Data.",1/13/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2579906,tt0437745,6,14,tvEpisode,Papercut to Aorta,Papercut to Aorta,0,2013,,12,"Action,Animation,Comedy",7,67,"
 The creators put Rocky and Bullwinkle in Of Moose and Men; Badtz-Maru has a very bad day; Our take on The Hunger Games if there were Smurfs involved.",1/6/2013,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2552856,tt0437745,6,13,tvEpisode,Robot Chicken's ATM Christmas Special,Robot Chicken's ATM Christmas Special,0,2012,,12,"Action,Animation,Comedy",7.5,69,"
 The Robot Chicken Christmas Special has Santa nearly missing Christmas; Kano from Mortal Kombat shares the holidays with Mrs. Cage; Justin Bieber's new song is bound to be a Christmas hit.",12/16/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt7799264,tt0437745,9,7,tvEpisode,"3 2 1 2 333, 222, 3... 66?","3 2 1 2 333, 222, 3... 66?",0,2018,,10,"Action,Animation,Comedy",6.5,43,"
 Harriet the Spy is trying to fit into the modern world of cyberwarfare; Alvin and the Chipmunks play Coachella for the first and last time.",2/4/2018,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2441754,tt0437745,6,7,tvEpisode,In Bed Surrounded by Loved Ones,In Bed Surrounded by Loved Ones,0,2012,,11,"Action,Animation,Comedy",7.1,59,"
 The Robot Chicken writers show you why you don't want to prank Apache Chief; We delve deep into the Lego world; What would happen if we got rid of all the wolves?; The creators show the good times catching up with Captain Kirk.",10/28/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5181524,tt0437745,8,4,tvEpisode,Cheese Puff Mountain,Cheese Puff Mountain,0,2015,,11,"Action,Animation,Comedy",7,57,"
 The Robot Chicken writers - and the Gargoyles - meet their ultimate foe: Pigeons. Naked Captain Picard wins it all! Can the Paw Patrol rescue themselves from the ultimate terror? The Animaniacs get sex-educational.",11/15/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2441750,tt0437745,6,6,tvEpisode,Disemboweled by an Orphan,Disemboweled by an Orphan,0,2012,,11,"Action,Animation,Comedy",6.9,58,"
 Our demented minds see Gadget from Chip 'n Dale in a brand new way; The writers imagine what could happen if Frosty's hat landed on a few other things.",10/21/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt3677910,tt0437745,7,13,tvEpisode,Stone Cold Steve Cold Stone,Stone Cold Steve Cold Stone,0,2014,,12,"Action,Animation,Comedy",7.1,57,"
 The Robot Chicken writers expose the real reason why no one plays the piano in Wayne Manor. We find out what James Potter and his friends did while in animal form, and the Disney Princesses get into a little scuffle.",7/6/2014,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2441752,tt0437745,6,8,tvEpisode,Choked on Multi-Colored Scarves,Choked on Multi-Colored Scarves,0,2012,,11,"Action,Animation,Comedy",7.2,57,"
 Robot Chicken dreams up a TV theme song that just keeps going and going; The Robot Chicken Nerd joins Team Fortress; She-Ra knows what it feels like to be her horse, Swift Wind; We show you Skeletor's new plan to take over Eternia.",11/4/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5111308,tt0437745,8,2,tvEpisode,Ants on a Hamburger,Ants on a Hamburger,0,2015,,11,"Action,Animation,Comedy",7.5,64,"
 The Robot Chicken writers find out what happens when the girl from ""The Ring"" realizes videotape is a dead technology. Fonzie's coolness goes too far on an un-happy day. The Robot Chicken Nerd gets lost in The CW.",11/1/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt5086716,tt0437745,8,1,tvEpisode,Garbage Sushi,Garbage Sushi,0,2015,,11,"Action,Animation,Comedy",6.8,65,"
 From the brilliant minds that brought you ""Children of Lego Men"" comes another season of sketches with film ideas that are unfit for your viewing pleasure! First up: Hollywood's so bad it's good when Godzilla fights Jason. How does Bob the Builder deal with competition from Handy Manny? Dinosaur Train's an improbable train! The Little Match girl finds a new, deadly use for her matches.",10/25/2015,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0786217,tt0437745,2,1,tvEpisode,Suck It,Suck It,0,2006,,11,"Action,Animation,Comedy",7.8,146,"
 Robot Chicken gets un-canceled!",4/2/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt2315962,tt0437745,6,11,tvEpisode,Eviscerated Post-Coital by a Six Foot Mantis,Eviscerated Post-Coital by a Six Foot Mantis,0,2012,,11,"Action,Animation,Comedy",6.9,57,"
 Robot Chicken creates a new Sesame Street character; The Mario Bros. spend all those gold coins they've collected; What we imagine Pinky and the Brain would do if they had a wild night on the town.",12/2/2012,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt1384278,tt0437745,4,10,tvEpisode,I Love Her,I Love Her,0,2009,,11,"Action,Animation,Comedy",7.3,78,"
 The creators imagine how Freddy Krueger got his start, what would happen if the Monchhichis drew first blood, how Criss Angel delivers the Ultimate Mind Freak, and what a day with the Living Lohans might be like.",2/8/2009,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt3757540,tt0437745,7,18,tvEpisode,The Hobbit: There and Bennigan's,The Hobbit: There and Bennigan's,0,2014,,11,"Action,Animation,Comedy",6.9,53,"
 The creators of Robot Chicken wonder what happens when Dumbledore breaks bad, we see a documentary on the war of the Kitchen Commandos, where sheep go when people are done counting them, and G.I. Joe Extreme!",8/10/2014,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0790319,tt0437745,2,4,tvEpisode,Celebrity Rocket,Celebrity Rocket,0,2006,,11,"Action,Animation,Comedy",7.2,132,"
 ""Dance Dance Revolution"" has caught on in Cuba, and even Fidel Castro gets involved. Godzilla is having problems in the bedroom. A night-time drive is interrupted by a vampire attack. ""Jeannie"" gets her just desserts. An athlete gives thanks after a game. ""Dragon's Lair"" is updated for the ""middle ages"". After a car accident, the guy from ""Six Flags"" makes everything better, for a little while. Lindsay Lohan battles other young starlets in a parody of ""Highlander"".",4/23/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0790320,tt0437745,2,3,tvEpisode,Easter Basket,Easter Basket,0,2006,,11,"Action,Animation,Comedy",7.3,135,"
 Fred and Barney brawl over a box of Fruity Pebbles.",4/16/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0790321,tt0437745,2,2,tvEpisode,Federated Resources,Federated Resources,0,2006,,11,"Action,Animation,Comedy",7.2,131,"
 A time-traveling jerk wreaks havoc on history. Lion-O, leader of the ThunderCats, suffers as an Earthbound pet.",4/9/2006,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
tt0687771,tt0437745,1,7,tvEpisode,A Piece of the Action,A Piece of the Action,0,2005,,11,"Action,Animation,Comedy",7.5,179,"
 A teenage girl gets a fashion makeover in ""Pimp My Sister."" The Surreal Life gang gets sent on mission to destroy an enchanted ring.",4/3/2005,tvSeries,Robot Chicken,Robot Chicken,0,2001,,11,Action,Animation,Comedy
