,series_id,episode_id,plot,original_air_date
2888,tt0417373,tt1238614,"
    Dr. Venture receives an unorthodox introduction to his new Guild-assigned nemesis    ",2008-06-22
2889,tt0417373,tt1238615,"
    Dr. Venture, in a bid to make some much-needed money, opens up the compound as ""Rusty's Day Camp for Boy Adventurers.""    ",2008-06-29
2890,tt0417373,tt1238616,"
    Love is in the air, kind of, when Dr. Venture encounters his childhood friend, Dr. Tara Quymn, in the Amazon Rain Forest.    ",2008-07-06
2891,tt0417373,tt1238617,"
    Ventures are about to learn the hard way that beneath the foundations of the Venture Compound lie deep, dark secrets.    ",2008-07-13
2892,tt0417373,tt1238618,"
    The Monarch seeks to re-spark his old hatred by secretly visiting the Venture Compound    ",2008-07-20
2893,tt0417373,tt1238619,"
    Jonas Jr. converts Spider Skull Island into a Team Venture Museum.    ",2008-07-27
2894,tt0417373,tt1238609,"
    The Monarch launches his first attack on his new arch nemesis, the other Dr. Venture.    ",2008-08-03
2895,tt0417373,tt1238610,"
    Brock discovers that his long-standing role as Dr. Venture's bodyguard may not have been the assignment he always thought it was.    ",2008-08-10
2896,tt0417373,tt1238611,"
    Brock Samson is a marked man.    ",2008-08-17
2897,tt0417373,tt1238612,"
    Heads will fly as the explosive conclusion of The Venture Bros. two-part season finale finds Brock and the Venture family on the run from the Law, The Monarch, Sgt. Hatred and the entire O.S.I!    ",2008-08-24
2898,tt0417373,tt1531880,"
    Questions are answered and truths are revealed.    ",2009-10-18
2899,tt0417373,tt1539264,"
    The Monarch attempts to strike Dr Venture where it hurts, by kidnapping Hank & Dean and holding them for a $10M ransom. The plan is foiled when rainbow hero Captain Sunshine arrives to rescues Hank, making him his new sidekick, Wonder Boy.    ",2009-10-25
2900,tt0417373,tt1541106,"
    Hank, along with is friend, Dermott, start breaking all of the Venture Compound Rules in a bid to get his father's attention.    ",2009-11-01
2901,tt0417373,tt1560460,"
    Henchman 21, determined to find out who murdered his friend, Henchman 24, kidnaps Hank and Dean and subjects them to the dreaded Chinese water torture. Meanwhile, the Monarch eats a fancy salad and has a reaction to one of the ingredients.    ",2009-11-08
2902,tt0417373,tt1550277,"
    The Guild of Calamitous Intent comes under attack from an old foe with a new name, Revenge.    ",2009-11-15
2903,tt0417373,tt1554061,"
    Dr. Venture's therapy group, a collection of former Boy Adventurers (who have become failed adults), quickly fall back into their old habits when a mystery is literally dropped into their session.    ",2009-11-22
2904,tt0417373,tt1568069,"
    The Orpheus Family is caught between the problems of their past and future as Dr. Orpheus must rescue the man he hates the most from Hell and Triana stands at the crossroads of her destiny.    ",2009-12-06
2905,tt0417373,tt1573782,"
    The Monarch makes his move on Dr. Venture, just as he's distracted by problems with zoning regulations.    ",2009-12-13
2906,tt0417373,tt1589919,"
    The semi-season opener finds Dr. Venture semi-paralyzed in a trauma-induced coma.    ",2010-09-12
2907,tt0417373,tt1730658,"
    Hank and Dean finally graduate from their learning beds. But what's next? College? The army? Life on the outside sees the boys taking two very different career paths -- and one of them leads straight to the Phantom Limb.    ",2010-09-19
2908,tt0417373,tt1738335,"
    Somebody has been kidnapping the world's super-scientists and super-villains. But whom? And to what end? The OSI, SPHINX, The Guild of Calamitous Intent and The Revenge Society must put aside their differences and convene a secret think tank to solve a mystery of epic proportions.    ",2010-09-26
2909,tt0417373,tt1738336,"
    With Dean off to New York for a summer internship, Hank is forced by his father to get a job.    ",2010-10-03
2910,tt0417373,tt1742609,"
    Dean's summer internship in New York City turns deadly when he learns his new employer harbors a dark secret. Meanwhile, Doc's newfound love of show tunes makes him an easy target for the newly re-formed Revenge Society.    ",2010-10-10
2911,tt0417373,tt1747772,"
    Dr. Venture isn't feeling himself lately...he's killing himself. Orpheus suspects it's an inside job and pries the Venture family from their touch football game to help him teach Doc the value of self-love.    ",2010-10-17
2912,tt0417373,tt1752777,"
    The men of Conjectural Technologies learn that success comes with a price when Billy is kidnapped by the mysterious and extra-creepy investors behind their recent windfall. But who is behind the investors? SPHINX would like to know.    ",2010-10-24
2913,tt0417373,tt1772101,"
    The Venture boys embrace society's most feared school dance in this hour long danger-pile. Will they live to look back at their rented suits with horror?    ",2010-11-21
2914,tt0417373,tt2035364,"
    See the Venture Family as you've never seen them before: in an 11 minute documentary-style animated UNCENSORED special. Follow the meteoric rise, the equally meteoric fall, and the decidedly un-meteor-like second coming of the most important band Hank Venture, Dermott Fictel and H.E.L.P.eR. robot have ever been in--Shallow Gravy. If you're hungry for rock, then open wide--because here comes a ladle of heavy metal fire and metaphoric meat drippings!    ",2011-08-28
2915,tt0417373,tt2423804,"
    Halloween Special of The Venture Bros.    ",2012-10-28
2916,tt0417373,tt2951250,"
    Dr. Venture hires an army of college interns to help with his ambitious new science project. Dean finds love among the new recruits, but class warfare and nuclear physics threaten to tear the Venture Compound apart. And if they don't, The Monarch will.    ",2013-06-02
2917,tt0417373,tt2951252,"
    One of Dr. Venture's old inventions seems to have gotten a mind of its own, so General Manhowers sends him to Central America to fix it. The Ventures must all confront their own hearts of darkness if they're to survive what's waiting for them in the jungle.    ",2013-06-09
2918,tt0417373,tt2959752,"
    Henchman 21's command of Team SPHINX is starting to rub the O.S.I. the wrong way, and his new recruits are rubbing them even wronger.    ",2013-06-16
2919,tt0417373,tt2973986,"
    Every year, since he was a little boy, Dr. Venture flies to the tiny island of Spanikos for a week of fun in the Grecian sun.    ",2013-06-23
2920,tt0417373,tt2991116,"
    Brock and the O.S.I. come under fire from the higher ups when they lose two high value super-criminal prisoners.    ",2013-06-30
2921,tt0417373,tt3016486,"
    A friendship built on lies threatens to unravel Dr. Venture's sanity.    ",2013-07-07
2922,tt0417373,tt3024226,"
    Brock and the O.S.I. launch a bold and bizarre surveillance mission against one of the Council of 13's top members.    ",2013-07-13
2923,tt0417373,tt3040042,"
    Dr. Venture is missing... presumed dead.    ",2013-07-21
2924,tt0417373,tt4334430,"
    Join the Ventures-and pretty much everyone they've ever crossed paths with-as they rocket to the Gargantua-2 space station for an epic adventure that will change the Ventureverse as we know it.    ",2015-01-19
2925,tt0417373,tt5024698,"
    The Ventures are back! And they're movin' on up to a deluxe apartment in the sky. But will mo' money bring mo' problems? And can The Monarch handle the commute?    ",2016-01-31
2926,tt0417373,tt5218230,"
    As White & Billy grapple with their arch enemy back in the old 'hood, Doc realizes he can't face his new responsibilities alone when a whale of an enemy shows him how they arch uptown.    ",2016-02-07
2927,tt0417373,tt5218240,"
    Doc discovers a mysterious invention that could make or break Dean's chances of getting into college, while The Monarch makes a bad first impression on Dr. Mrs. The Monarch's co-workers.    ",2016-02-14
2928,tt0417373,tt5218252,"
    A brutish supervillain launches an assault on the Ventures. Will Doc's latest invention, or a mysterious blue vigilante, save the day? Probably not.    ",2016-02-21
2929,tt0417373,tt5218278,"
    Billy and Dr. Venture are the laughing stock of the internet. Meanwhile the death of a G.U.I.L.D. member has Dr. Mrs. The Monarch investigating who this new blue vigilante truly is.    ",2016-02-28
2930,tt0417373,tt5218290,"
    A legion of avant-garde supervillains redefines the art of arching Dr. Venture while Hank looks for love in a den of ninjas.    ",2016-03-06
2931,tt0417373,tt5321340,"
    In a case of mistaken identity, the Guild targets Dr. Venture for assassination, pooping his party for a fancy new friend.    ",2016-03-13
2932,tt0417373,tt5321386,"
    The Guild of Calamitous Intent sets a trap for Blue Morpho with a notorious villain as the bait. Meanwhile, two battered men struggle to escape from their mysterious imprisonment.    ",2016-03-20
2933,tt0417373,tt7525428,"
    The past is haunting the Venture building, literally. Can a good exorcism fix everything? Meanwhile, Hank is pressured by goons to break off his relationship with their mobster boss' daughter.    ",2018-08-05
2934,tt0417373,tt8781016,"
    Deadly waters surround the Monarch when he becomes Wide Wale's prisoner in Part 2 of the Morphic Trilogy.    ",2018-08-12
2935,tt0417373,tt8842110,"
    The Morphic Trilogy reaches its stunning conclusion in a decades-spanning tale of friendship, betrayal, and mass murder that overwrites Venture history.    ",2018-08-19
2936,tt0417373,tt8842114,"
    The Monarch faces financial challenges as he attempts to rebuild his fiendish organization, while Dean attempts to build a normal life out of his father's shadow at college.    ",2018-08-26
2937,tt0417373,tt8842118,"
    Dr. Venture moderates the second annual Treaty of Tolerance Summit (at the old Venture compound) where the Guild of Calamitous Intent and the O.S.I. argue over new agreements. Meanwhile, both Dean and Hank go on side adventures around the compound.    ",2018-09-02
2938,tt0417373,tt8972942,"
    Monarch and 21 train their first arch as part of their induction into the Guild; Dr. Mrs. the Monarch deals with the mole.    ",2018-09-09
2939,tt0417373,tt8980674,"
    Dr. Venture's latest invention is a real game-changer. And the new game is deadly!    ",2018-09-16
2940,tt0417373,tt8980676,"
    Mrs. Monarch finds out from the Guild Council charter that they must either retire as villains, and commit one last arch each, or leave the Guild Council. Dr. Venture tries to get laid by a black widower.    ",2018-09-23
2941,tt0417373,tt9035294,"
    On behalf the Guild, Mr. and Mrs. Monarch and 21 go to take out the PP leader. Dr. Venture and Billy go investigate a stolen Guild weather machine. Hank goes out to rescue his girlfriend.    ",2018-09-30
2942,tt0417373,tt9035298,"
    Deep inside Guild Headquarters, The Monarch and 21 face their ultimate ordeal. Meanwhile, the Venture Brothers face one of their own.    ",2018-10-07
2943,tt0096697,tt8733716,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2944,tt0096697,tt0348034,"
    The family is forced to spend all of their savings to get Bart's new tattooo removed, and with no money for Christmas, Homer is forced to become a store Santa.    ",1989-12-17
2945,tt0096697,tt0756593,"
    Bart ends up at a school for gifted children after cheating on an IQ test.    ",1990-01-14
2946,tt0096697,tt0701124,"
    After losing his job, Homer contemplates ending it all, until he discovers a new life path as a safety advocate.    ",1990-01-21
2947,tt0096697,tt0756399,"
    After being embarrassed by the rest of the family at a company picnic, Homer becomes obsessed with improving their behavior towards each other.    ",1990-01-28
2948,tt0096697,tt0701059,"
    After being beaten up by Nelson Muntz one too many times, Bart turns to Grampa for help, and soon leads a rebellion against the school bully.    ",1990-02-04
2949,tt0096697,tt0701178,"
    A depressed Lisa's spirit is lifted when she meets a jazz-man, Bleeding Gums Murphy.    ",1990-02-11
